#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## Trig_time_met: The BAT trigger time shown in the Swift machine time (MET), in unit of sec.
## Trig_time_UTC: The BAT trigger time shown in UTC.
## RA_ground: RA of the GRB from the BAT refined position, in unite of deg.
## DEC_ground: DEC of the GRB from the BAT refined position, in unit of deg.
## Image_position_err: The uncertainty of the BAT refined position, in unit of arcmin.
## Image_SNR: The signal-to-noise ratio of the detection from the BAT image.
## T90: Burst duration T90, in unit of sec.
## T90_err: The uncertainty of T90.
## T50: Burst duration T90, in unit of sec.
## T50_err: The uncertainty of T50.
## Evt_start_sincetrig: The time when the event data start, relative to the BAT trigger time, in unit of sec.
## Evt_stop_sincetrig: The time when the event data end, relative to the BAT trigger time, in unit of sec.
## pcode: Partial coding fraction of the burst.
## Trigger_method: The triggering method for the burst (rate trigger, image trigger, ground detected, or ground detected during slew).
## XRT_detection: Whether or not there is an XRT detection of the burst.
## comment: Other special comments.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | Trig_time_met |       Trig_time_UTC        |  RA_ground   |  DEC_ground   | Image_position_err |   Image_SNR  |     T90      |   T90_err    |     T50      |   T50_err    | Evt_start_sincetrig | Evt_stop_sincetrig | pcode  | Trigger_method | XRT_detection | comment
GRB050915B   |    155284    | 148512184.000 | 2005-09-15T21:23:04.269060 | 2.191205e+02 | -6.740581e+01 |    7.612781e-01    | 4.490991e+01 | 4.309600e+01 | 4.405708e+00 | 2.130000e+01 | 1.199306e+00 |         -299        |         303       | 0.5312 | image trigger | Yes |    
GRB050915A   |    155242    | 148476162.048 | 2005-09-15T11:22:42.317800 | 8.168916e+01 | -2.801155e+01 |    1.426733e+00    | 1.830750e+01 | 5.342000e+01 | 1.127224e+01 | 1.603600e+01 | 5.853110e+00 |         -299        |         303       | 0.7500 | rate trigger | Yes |    
GRB050911    |    154630    | 148147173.568 | 2005-09-11T15:59:33.844660 | 1.371443e+01 | -3.886100e+01 |    2.362665e+00    | 8.906081e+00 | 1.624000e+01 | 8.793179e-01 | 1.352800e+01 | 1.310908e+00 |         -300        |         303       | 0.4297 | rate trigger | No |    
GRB050908    |    154112    | 147850951.104 | 2005-09-08T05:42:31.386740 | 2.046692e+01 | -1.295384e+01 |    1.488689e+00    | 1.722882e+01 | 1.828400e+01 | 3.281720e+00 | 6.720000e+00 | 1.679734e+00 |         -299        |         303       | 0.7344 | rate trigger | Yes |    
GRB050906    |    153866    | 147695524.508 | 2005-09-06T10:32:04.793880 | 5.280620e+01 | -1.462030e+01 |    2.826188e+00    | 6.896079e+00 | N/A | N/A | N/A | N/A |         -300        |         303       | 0.7031 | rate trigger | No |    Tentative detection.
GRB050904    |    153514    | 147491504.000 | 2005-09-04T01:51:44.290000 | 1.371577e+01 |  1.407539e+01 |    1.338505e+00    | 2.005546e+01 | 1.815760e+02 | 1.630626e+01 | 8.802800e+01 | 1.092110e+01 |         -239        |         303       | 0.5703 | image trigger | Yes |    
GRB050827    |    152325    | 146861834.816 | 2005-08-27T18:57:15.118740 | 6.429368e+01 |  1.821791e+01 |    1.100174e+00    | 2.653920e+01 | 5.003200e+01 | 9.129024e+00 | 1.075200e+01 | 1.724297e+00 |         -300        |         302       | 0.5312 | rate trigger | Yes |    
GRB050826    |    152113    | 146729889.984 | 2005-08-26T06:18:10.289400 | 8.775485e+01 | -2.645832e+00 |    2.025058e+00    | 1.110070e+01 | 2.960000e+01 | 6.309810e+00 | 1.739200e+01 | 1.033617e+01 |         -300        |         302       | 0.8125 | rate trigger | Yes |    
GRB050824    |    151905    | 146617936.000 | 2005-08-24T23:12:16.307660 | 1.226532e+01 |  2.259853e+01 |    1.969493e+00    | 1.155080e+01 | 2.500800e+01 | 5.553665e+00 | 1.192000e+01 | 3.728412e+00 |         -299        |         303       | 0.7500 | image trigger | Yes |    
GRB050822    |    151486    | 146375368.832 | 2005-08-22T03:49:29.144560 | 5.110315e+01 | -4.602891e+01 |    1.650682e+00    | 1.486519e+01 | 1.042920e+02 | 1.582051e+01 | 4.549200e+01 | 4.954346e+00 |         -120        |         302       | 0.3711 | rate trigger | Yes |    
GRB050820B   |    151334    | 146274626.880 | 2005-08-20T23:50:27.194600 | 1.356077e+02 | -7.264097e+01 |    5.540484e-01    | 7.070968e+01 | 1.206400e+01 | 5.189065e-01 | 3.764000e+00 | 1.826034e-01 |         -300        |         302       | 0.9688 | rate trigger | No |    
GRB050820A   |    151207    | 146212492.800 | 2005-08-20T06:34:53.115840 | 3.374166e+02 |  1.956056e+01 |    1.076785e+00    | 2.736652e+01 | 2.407680e+02 | 1.151344e+01 | 2.201440e+02 | 2.995378e+00 |         -300        |         302       | 0.7656 | rate trigger | Yes |    
GRB050819    |    151131    | 146161434.816 | 2005-08-19T16:23:55.132880 | 3.587517e+02 |  2.487051e+01 |    2.065105e+00    | 1.079446e+01 | 3.771600e+01 | 7.331198e+00 | 1.825200e+01 | 5.406357e+00 |         -300        |         302       | 0.7656 | rate trigger | Yes |    
GRB050815    |    150532    | 145819518.400 | 2005-08-15T17:25:18.723840 | 2.935860e+02 |  9.139166e+00 |    2.023466e+00    | 1.111319e+01 | 2.992000e+00 | 6.147520e-01 | 1.576000e+00 | 4.553856e-01 |         -299        |         123       | 1.0156 | rate trigger | Yes |    
GRB050814    |    150314    | 145712336.640 | 2005-08-14T11:38:56.966000 | 2.641959e+02 |  4.633764e+01 |    1.956659e+00    | 1.165919e+01 | 1.428520e+02 | 4.166076e+01 | 5.392800e+01 | 1.967108e+01 |         -300        |         302       | 0.2617 | rate trigger | Yes |    
GRB050813    |    150139    | 145608309.440 | 2005-08-13T06:45:09.768120 | 2.420100e+02 |  1.125200e+01 |    2.786393e+00    | 7.037209e+00 | 3.840000e-01 | 1.119464e-01 | 1.880000e-01 | 1.329662e-01 |         -299        |         303       | 0.4805 | rate trigger | Yes |    
GRB050803    |    148833    | 144789240.000 | 2005-08-03T19:14:00.344280 | 3.506460e+02 |  5.787743e+00 |    1.231069e+00    | 2.260184e+01 | 8.812400e+01 | 1.019719e+01 | 3.807600e+01 | 7.457420e+00 |         -299        |         303       | 0.3828 | image trigger | Yes |    
GRB050802    |    148646    | 144670081.920 | 2005-08-02T10:08:02.266620 | 2.192851e+02 |  2.779489e+01 |    1.472583e+00    | 1.749864e+01 | 2.745600e+01 | 8.164955e+00 | 9.088000e+00 | 1.679924e+00 |         -180        |         302       | 0.2246 | rate trigger | Yes |    
GRB050801    |    148522    | 144613681.728 | 2005-08-01T18:28:02.075720 | 2.041443e+02 | -2.193316e+01 |    1.561844e+00    | 1.608767e+01 | 1.956800e+01 | 5.937695e+00 | 6.980000e+00 | 4.264024e+00 |         -300        |         302       | 0.9766 | rate trigger | Yes |    
GRB050730    |    148225    | 144446302.848 | 2005-07-30T19:58:23.199020 | 2.120698e+02 | -3.755559e+00 |    1.392591e+00    | 1.895205e+01 | 1.546000e+02 | 1.861522e+01 | 5.972000e+01 | 1.256035e+01 |         -300        |         302       | 0.7812 | rate trigger | Yes |    
GRB050726    |    147788    | 144046817.472 | 2005-07-26T05:00:17.830940 | 2.000247e+02 | -3.206502e+01 |    1.834628e+00    | 1.278265e+01 | 4.649600e+01 | 1.444798e+01 | 1.816000e+01 | 7.763183e+00 |         -299        |         303       | 0.1484 | rate trigger | Yes |    
GRB050724    |    147478    | 143901249.000 | 2005-07-24T12:34:09.361840 | 2.461799e+02 | -2.752531e+01 |    1.856121e+00    | 1.257173e+01 | 9.868400e+01 | 8.556632e+00 | 7.386800e+01 | 1.091616e+01 |         -299        |         303       | 0.3672 | rate trigger | Yes |    
GRB050721    |    146970    | 143612953.920 | 2005-07-21T04:29:14.287540 | 2.534607e+02 | -2.839035e+01 |    2.036815e+00    | 1.100928e+01 | 1.047000e+02 | 4.610946e+01 | 2.982000e+01 | 1.092142e+01 |         -300        |         302       | 0.0645 | rate trigger | Yes |    
GRB050717    |    146372    | 143289051.920 | 2005-07-17T10:30:52.293760 | 2.143545e+02 | -5.054145e+01 |    6.806937e-01    | 5.269371e+01 | 8.501600e+01 | 1.889675e+01 | 2.738400e+01 | 2.151517e+00 |         -300        |         302       | 0.4688 | rate trigger | Yes |    
GRB050716    |    146227    | 143210163.264 | 2005-07-16T12:36:03.639280 | 3.385943e+02 |  3.868466e+01 |    1.034320e+00    | 2.898564e+01 | 6.902000e+01 | 5.288014e+00 | 3.542400e+01 | 2.016194e+00 |         -299        |         303       | 0.2305 | rate trigger | Yes |    
GRB050715    |    146129    | 143159426.048 | 2005-07-15T22:30:26.424240 | 1.556423e+02 | -2.678257e-02 |    1.366813e+00    | 1.946472e+01 | 1.870000e+02 | 2.158703e+01 | 4.400000e+01 | 6.911584e+01 |         -299        |         303       | 0.7344 | rate trigger | No |    
GRB050714B   |    145994    | 143073632.000 | 2005-07-14T22:40:32.377900 | 1.696858e+02 | -1.554468e+01 |    2.454008e+00    | 8.436313e+00 | 4.936400e+01 | 1.129125e+01 | 2.456000e+01 | 8.269107e+00 |         -299        |         303       | 0.3945 | image trigger | Yes |    
GRB050713B   |    145754    | 142949237.248 | 2005-07-13T12:07:17.628280 | 3.078956e+02 |  6.094675e+01 |    3.035355e+00    | 6.226553e+00 | 1.216960e+02 | 5.402341e+01 | 3.582400e+01 | 1.417555e+01 |         -299        |         303       | 0.0425 | rate trigger | Yes |    
GRB050713A   |    145675    | 142921742.016 | 2005-07-13T04:29:02.396820 | 3.205674e+02 |  7.707197e+01 |    1.063971e+00    | 2.783861e+01 | 1.246720e+02 | 6.240765e+01 | 1.056000e+01 | 1.397781e+00 |         -299        |         303       | 0.3047 | rate trigger | Yes |    
GRB050712    |    145581    | 142869627.136 | 2005-07-12T14:00:27.517820 | 7.772219e+01 |  6.492731e+01 |    1.696977e+00    | 1.428927e+01 | 5.135600e+01 | 7.868384e+00 | 2.692800e+01 | 6.962209e+00 |         -299        |         303       | 0.4688 | rate trigger | Yes |    
GRB050701    |    143708    | 141910979.072 | 2005-07-01T11:42:59.472220 | 2.272447e+02 | -5.940025e+01 |    2.127457e+00    | 1.034536e+01 | 2.169600e+01 | 9.943782e+00 | 7.744000e+00 | 6.417601e-01 |         -10        |         33       | 0.6797 | rate trigger | Yes |    
GRB050607    |    132247    | 139828282.368 | 2005-06-07T09:11:22.807560 | 3.001809e+02 |  9.131120e+00 |    1.511185e+00    | 1.686359e+01 | 4.800000e+01 | 2.262742e+01 | 1.600000e+01 | 1.600000e+01 |         -299        |         303       | 0.8359 | rate trigger | Yes |    
GRB050603    |    131560    | 139472944.768 | 2005-06-03T06:29:05.214200 | 3.998376e+01 | -2.517420e+01 |    1.222850e+00    | 2.281915e+01 | 2.100000e+01 | 8.485281e+00 | 3.000000e+00 | 1.000000e+00 |         -300        |         302       | 0.0483 | rate trigger | Yes |    
GRB050528    |    130679    | 138946004.672 | 2005-05-28T04:06:45.128040 | 3.535289e+02 |  4.595839e+01 |    2.185303e+00    | 9.956388e+00 | 1.124800e+01 | 1.728231e+00 | 6.660000e+00 | 2.509018e+00 |         -300        |         302       | 0.2734 | rate trigger | No |    
GRB050525A   |    130088    | 138672173.056 | 2005-05-25T00:02:53.517080 | 2.781381e+02 |  2.633932e+01 |    3.397326e-01    | 1.422074e+02 | 8.836000e+00 | 7.088020e-02 | 5.224000e+00 | 2.561251e-02 |         -299        |         303       | 0.7812 | rate trigger | Yes |    
GRB050509B   |    118749    | 137304018.752 | 2005-05-09T04:00:19.237760 | 1.891205e+02 |  2.900142e+01 |    2.467189e+00    | 8.372000e+00 | 2.400002e-02 | 8.944263e-03 | 1.200002e-02 | 5.656845e-03 |         -300        |         302       | 1.0156 | rate trigger | Yes |    
GRB050509A   |    118707    | 137295988.032 | 2005-05-09T01:46:28.517900 | 3.105730e+02 |  5.407833e+01 |    1.277478e+00    | 2.143804e+01 | 1.050800e+01 | 2.006151e+00 | 4.036000e+00 | 8.535104e-01 |         -299        |         123       | 0.9609 | rate trigger | Yes |    
GRB050507    |    118248    | 137198597.824 | 2005-05-07T22:43:18.311680 | 4.806415e+01 | -1.104985e+01 |    1.871481e+00    | 1.242459e+01 | 1.500000e+01 | 5.830952e+00 | 6.000000e+00 | 5.000000e+00 |         -300        |         32       | 0.6484 | rate trigger | No |    
GRB050505    |    117504    | 137028140.608 | 2005-05-05T23:22:21.098760 | 1.417573e+02 |  3.026688e+01 |    1.305745e+00    | 2.077813e+01 | 5.885200e+01 | 6.839795e+00 | 2.691200e+01 | 5.938842e+00 |         -300        |         302       | 0.2480 | rate trigger | Yes |    
GRB050502B   |    116116    | 136718739.968 | 2005-05-02T09:25:40.464300 | 1.425374e+02 |  1.698645e+01 |    1.269427e+00    | 2.163253e+01 | 1.772400e+01 | 1.900999e+00 | 9.500000e+00 | 5.390258e+00 |         -300        |         302       | 0.9922 | rate trigger | Yes |    
GRB050422    |    115214    | 135849159.296 | 2005-04-22T07:52:39.807480 | 3.245012e+02 |  5.578773e+01 |    1.857724e+00    | 1.255624e+01 | 8.000000e+01 | 2.262742e+01 | 4.800000e+01 | 1.600000e+01 |         -299        |         303       | 0.9453 | rate trigger | Yes |    
GRB050421    |    115135    | 135749511.104 | 2005-04-21T04:11:51.617220 | 3.073811e+02 |  7.367358e+01 |    2.809218e+00    | 6.954760e+00 | 8.408000e+00 | 3.387106e+00 | 4.024000e+00 | 3.044899e+00 |         -299        |         303       | 0.8750 | rate trigger | Yes |    
GRB050418    |    114893    | 135514834.112 | 2005-04-18T11:00:34.629320 | 4.433806e+01 | -1.854176e+01 |    7.813905e-01    | 4.326771e+01 | 8.176000e+01 | 1.371417e+00 | 6.144400e+01 | 2.006558e+00 |         -299        |         303       | 0.3594 | rate trigger | No |    
GRB050416B   |    114797    | 135383753.600 | 2005-04-16T22:35:54.119620 | 1.338466e+02 |  1.118552e+01 |    1.354122e+00    | 1.972586e+01 | 3.392000e+00 | 6.315061e-01 | 1.560000e+00 | 3.172381e-01 |         -300        |         302       | 0.1289 | rate trigger | No |    
GRB050416A   |    114753    | 135342283.968 | 2005-04-16T11:04:44.488360 | 1.884769e+02 |  2.105381e+01 |    1.752852e+00    | 1.364303e+01 | 6.668000e+00 | 3.422086e+00 | 1.684000e+00 | 4.445042e-01 |         -300        |         302       | 0.1680 | rate trigger | Yes |    
GRB050412    |    114485    | 134977442.368 | 2005-04-12T05:44:02.894760 | 1.811015e+02 | -1.185161e+00 |    1.547420e+00    | 1.630232e+01 | 2.757200e+01 | 3.504715e+00 | 1.037600e+01 | 3.332173e+00 |         -299        |         303       | 0.9531 | rate trigger | Yes |    
GRB050410    |    114299    | 134828073.024 | 2005-04-10T12:14:33.553380 | 8.975695e+01 |  7.960573e+01 |    1.198061e+00    | 2.349663e+01 | 6.400000e+01 | 1.600000e+01 | 3.200000e+01 | 1.600000e+01 |         -299        |         243       | 0.1367 | rate trigger | Yes |    
GRB050406    |    113872    | 134495927.872 | 2005-04-06T15:58:48.407200 | 3.441703e+01 | -5.018133e+01 |    2.487535e+00    | 8.274349e+00 | 5.776000e+00 | 1.393007e+00 | 2.232000e+00 | 1.385388e+00 |         -300        |         302       | 0.9531 | rate trigger | Yes |    
GRB050401    |    113120    | 134058014.784 | 2005-04-01T14:20:15.326620 | 2.478734e+02 |  2.186587e+00 |    1.095955e+00    | 2.668528e+01 | 3.209200e+01 | 5.774426e-01 | 2.539600e+01 | 4.192374e-01 |         -300        |         302       | 0.0571 | rate trigger | Yes |    
GRB050326    |    112453    | 133523635.584 | 2005-03-26T09:53:56.135600 | 6.881150e+00 | -7.137443e+01 |    5.454019e-01    | 7.231650e+01 | 2.944000e+01 | 1.134711e+00 | 1.938800e+01 | 1.386795e-01 |         -300        |         303       | 0.4805 | rate trigger | Yes |    
GRB050319    |    111622    | 132917477.888 | 2005-03-19T09:31:18.449780 | 1.541717e+02 |  4.357972e+01 |    2.512060e+00    | 8.159189e+00 | 1.515840e+02 | 1.064419e+01 | 1.245480e+02 | 3.724833e+00 |         -300        |         302       | 0.4414 | rate trigger | Yes |    
GRB050318    |    111529    | 132853476.608 | 2005-03-18T15:44:37.170860 | 4.969714e+01 | -4.638825e+01 |    9.884694e-01    | 3.092529e+01 | 1.612400e+01 | 1.091679e+01 | 8.648000e+00 | 1.644506e+00 |         -300        |         32       | 0.6641 | rate trigger | Yes |    
GRB050315    |    111063    | 132613181.952 | 2005-03-15T20:59:42.518900 | 3.064795e+02 | -4.258903e+01 |    1.129484e+00    | 2.556086e+01 | 9.540000e+01 | 1.396338e+01 | 2.431600e+01 | 1.490648e+00 |         -300        |         302       | 0.5156 | rate trigger | Yes |    
GRB050306    |    107547    | 131772791.296 | 2005-03-06T03:33:11.876760 | 2.823127e+02 | -9.150812e+00 |    9.975179e-01    | 3.052532e+01 | 1.585240e+02 | 1.984216e+01 | 7.507600e+01 | 5.576357e+00 |         -299        |         303       | 0.1582 | rate trigger | Yes |    
GRB050223    |    106709    | 130820945.472 | 2005-02-23T03:09:06.068200 | 2.713918e+02 | -6.246829e+01 |    1.526276e+00    | 1.662591e+01 | 2.268000e+01 | 4.481386e+00 | 1.060000e+01 | 2.152243e+00 |         -299        |         303       | 0.6562 | rate trigger | Yes |    
GRB050219B   |    106442    | 130539950.656 | 2005-02-19T21:05:51.256640 | 8.129992e+01 | -5.775873e+01 |    9.916148e-01    | 3.078525e+01 | 2.872000e+01 | 7.120288e+00 | 6.912000e+00 | 3.018874e-01 |         -300        |         302       | 0.0723 | rate trigger | Yes |    
GRB050219A   |    106415    | 130509600.448 | 2005-02-19T12:40:01.049120 | 1.664129e+02 | -4.068480e+01 |    9.181959e-01    | 3.436116e+01 | 2.381200e+01 | 2.258173e+00 | 1.003200e+01 | 8.513989e-01 |         -299        |         303       | 0.2324 | rate trigger | Yes |    
GRB050215B   |    106107    | 130127622.592 | 2005-02-15T02:33:43.199080 | 1.744773e+02 |  4.079245e+01 |    1.753074e+00    | 1.364057e+01 | 1.104400e+01 | 3.931132e+00 | 4.940000e+00 | 1.658303e+00 |         -240        |         243       | 0.8359 | rate trigger | Yes |    
GRB050215A   |    106106    | 130126527.936 | 2005-02-15T02:15:28.543100 | 3.484109e+02 |  4.932243e+01 |    2.586043e+00    | 7.827783e+00 | 6.641200e+01 | 5.307209e+00 | 4.925600e+01 | 7.401605e+00 |         -120        |         302       | 0.6406 | rate trigger | Yes |    
GRB050202    |    104298    | 129008114.176 | 2005-02-02T03:35:14.800740 | 2.905854e+02 | -3.873039e+01 |    2.227497e+00    | 9.688059e+00 | 1.120000e-01 | 3.124101e-02 | 5.200000e-02 | 2.000001e-02 |         -299        |         243       | 0.5781 | rate trigger | No |    
GRB050128    |    103906    | 128578794.560 | 2005-01-28T04:19:55.191240 | 2.195844e+02 | -3.476232e+01 |    1.107004e+00    | 2.630560e+01 | 2.800000e+01 | 9.055385e+00 | 8.000000e+00 | 1.000000e+00 |         -300        |         303       | 0.1035 | rate trigger | Yes |    
GRB050126    |    103780    | 128433653.440 | 2005-01-26T12:00:54.073440 | 2.781330e+02 |  4.239407e+01 |    1.625895e+00    | 1.519000e+01 | 4.800000e+01 | 2.262742e+01 | 1.600000e+01 | 1.600000e+01 |         -299        |         303       | 0.4219 | rate trigger | Yes |    
GRB050124    |    103647    | 128259002.240 | 2005-01-24T11:30:02.876080 | 1.928759e+02 |  1.304082e+01 |    9.056620e-01    | 3.504252e+01 | 3.936000e+00 | 2.011714e+00 | 1.884000e+00 | 3.841874e-01 |         -299        |         303       | 0.3008 | rate trigger | Yes |    
GRB050117    |    102861    | 127659155.392 | 2005-01-17T12:52:36.037100 | 3.584903e+02 |  6.593387e+01 |    6.710535e-01    | 5.377843e+01 | 1.666480e+02 | 2.422930e+00 | 8.351600e+01 | 2.017543e+00 |         -299        |         303       | 0.7656 | rate trigger | Yes |    
GRB041228    |    100970    | 125923753.472 | 2004-12-28T10:49:14.142460 | 3.366496e+02 |  5.027314e+00 |    8.876518e-01    | 3.606264e+01 | 5.630000e+01 | 7.782773e+00 | 2.008400e+01 | 2.050390e+00 |         -299        |         303       | 0.4258 | rate trigger | No |    
GRB041226    |    100815    | 125786058.304 | 2004-12-26T20:34:18.976400 | 7.955062e+01 |  7.333427e+01 |    2.141093e+00    | 1.025137e+01 | 8.296000e+00 | 1.876372e+00 | 3.976000e+00 | 1.647122e+00 |         -299        |         303       | 0.9766 | rate trigger | No |    
GRB041224    |    100703    | 125612457.024 | 2004-12-24T20:20:57.698840 | 5.619341e+01 | -6.662334e+00 |    1.985438e+00    | 1.141851e+01 | 1.775640e+02 | 1.926028e+01 | 3.819200e+01 | 4.086762e+00 |         -299        |         303       | 0.2578 | rate trigger | No |    
GRB041223    |    100585    | 125503577.280 | 2004-12-23T14:06:17.956380 | 1.001856e+02 | -3.707220e+01 |    4.934437e-01    | 8.343541e+01 | 1.090600e+02 | 1.803933e+00 | 2.919600e+01 | 6.114769e-01 |         -299        |         303       | 0.4766 | rate trigger | No |    
GRB041220    |    100433    | 125276305.920 | 2004-12-20T22:58:26.599560 | 2.913007e+02 |  6.059630e+01 |    9.662489e-01    | 3.194624e+01 | 5.584000e+00 | 1.113352e+00 | 2.200000e+00 | 3.261656e-01 |         -300        |         302       | 0.8672 | rate trigger | No |    
GRB041219C   |    100380    | 125181033.000 | 2004-12-19T20:30:34.000000 | 3.438824e+02 | -7.678556e+01 |    1.796621e+00    | 1.317070e+01 | 1.000000e+01 | 1.000000e+00 | 4.000000e+00 | 1.000000e+00 |         -3        |         17       | 0.4453 | rate trigger | No |    
GRB041219B   |    100368    | 125163527.319 | 2004-12-19T15:38:48 | 1.676888e+02 | -3.346167e+01 |    2.026961e+00    | 1.108727e+01 | 9.856000e+00 | 1.869194e+01 | 5.952000e+00 | 1.132276e+00 |         15        |         54       | 0.7734 | rate trigger | No |    
GRB041219A   |    100307    | N/A | N/A | N/A |  N/A |    N/A    | N/A | N/A | N/A | N/A | N/A |         N/A        |         N/A       | N/A | rate trigger | No | No event data.  
